time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1766039657969890300,0.696890380859375,0,0.699999988079071,1.3089488744735718,2,0.007206111215054989,0,834.7999877929688,77.5079717,13.0201117
1766039658464907000,1.191906982421875,0,1.5,1.0087690353393555,2,0.012868055142462254,0,833.2000122070312,77.5079783,13.020115
1766039659017810400,1.744810546875,170.89999389648438,1.7999999523162842,1.0142980813980103,2.0329999923706055,0.43545499444007874,56,833.2000122070312,77.5079833,13.0201183
1766039659523640800,2.250640869140625,51,1.7999999523162842,1.019356369972229,2.049999952316284,1.4340161085128784,44,833.2000122070312,77.5079917,13.0201267
1766039660024758300,2.75175830078125,20.100000381469727,1.5,1.0243675708770752,2.059999942779541,3.020390033721924,43,833.2000122070312,77.5080083,13.0201417
1766039660516948200,3.2439482421875,14.5,1.399999976158142,1.0292894840240479,2.065999984741211,3.7168092727661133,40,833.2000122070312,77.5080267,13.0201583
1766039661523304200,4.25030419921875,14.199999809265137,1.600000023841858,1.0393530130386353,2.071000099182129,4.512569904327393,44,833.2000122070312,77.5080583,13.0201917
1766039663017544000,5.7445439453125,13.199999809265137,1.600000023841858,1.0542954206466675,2.114000082015991,4.406537055969238,38,833.2000122070312,77.5081067,13.0202417
1766039664023102700,6.750102783203125,12.699999809265137,1.7000000476837158,1.0643510818481445,2.1659998893737793,5.04685115814209,38,833.2000122070312,77.50814,13.02028
1766039664499000000,7.226,0,0,1,4.90500020980835,0,0,833.2999877929688,77.50814,13.02028
1766039665010935600,7.737935546875,10.300000190734863,1.5,1.0051193237304688,4.947000026702881,5.483850479125977,41,833.2999877929688,77.5081767,13.0203233
1766039666024370700,8.75137060546875,8,1.5,1.0152536630630493,5.4720001220703125,6.830878734588623,40,833.2999877929688,77.5082267,13.0203867
1766039667028573200,9.7555732421875,6.300000190734863,1.2999999523162842,1.0252957344055176,5.505000114440918,7.6621551513671875,39,833.2999877929688,77.5083033,13.02047
1766039668014425000,10.741425048828125,4.5,1.2000000476837158,1.0351542234420776,5.046999931335449,8.947931289672852,34,833.2999877929688,77.508355,13.0205483
1766039669020835800,11.7478359375,5.400000095367432,1.399999976158142,1.0452183485031128,5.046999931335449,9.362282752990723,35,833.2999877929688,77.5084267,13.0206483
1766039670028791000,12.755791015625,5,1.2000000476837158,1.0552978515625,2.299999952316284,9.689645767211914,32,833.2999877929688,77.5084983,13.0208183
1766039671017168000,13.74416796875,5.300000190734863,1.399999976158142,1.0651817321777344,2.2829999923706055,10.158042907714844,33,833.2999877929688,77.5085583,13.020915
1766039672017257200,14.74425732421875,3.299999952316284,1,1.075182557106018,2.2330000400543213,9.906343460083008,34,833.2999877929688,77.508625,13.0210167
1766039673016161300,15.743161376953125,3.299999952316284,0.8999999761581421,1.0851715803146362,2.180000066757202,9.412210464477539,33,833.2999877929688,77.5086833,13.0211083
1766039674013525200,16.740525146484377,3.5,0.8999999761581421,1.0951452255249023,2.1500000953674316,8.778072357177734,35,833.2999877929688,77.5087383,13.021195
1766039675019280600,17.74628076171875,3.799999952316284,1,1.1052027940750122,2.0829999446868896,8.844986915588379,34,833.2999877929688,77.5087983,13.0212967
1766039676023735300,18.7507353515625,3.4000000953674316,0.8999999761581421,1.115247368812561,2,9.047272682189941,31,833.2999877929688,77.5088483,13.0213867
1766039677017481200,19.744481201171876,3.299999952316284,0.8999999761581421,1.1251847743988037,1.940000057220459,9.251102447509766,30,833.2999877929688,77.5088983,13.02148
1766039678020137700,20.7471376953125,4.099999904632568,1.100000023841858,1.1352113485336304,1.8799999952316284,9.336031913757324,32,833.2999877929688,77.5089483,13.0215633
1766039679015049200,21.74204931640625,4.400000095367432,1,1.145160436630249,1.840000033378601,8.481078147888184,35,833.2999877929688,77.509,13.0216483
1766039680015613200,22.74261328125,4.099999904632568,0.8999999761581421,1.1551661491394043,1.8329999446868896,7.582887649536133,35,833.2999877929688,77.5090483,13.0217283
1766039681019418400,23.74641845703125,5.300000190734863,0.8999999761581421,1.1652041673660278,1.7999999523162842,6.351672172546387,33,833.2999877929688,77.5090867,13.0217983
1766039682017292300,24.744292236328125,5.699999809265137,0.8999999761581421,1.1751829385757446,1.7660000324249268,5.772609710693359,28,833.2999877929688,77.5091217,13.0218583
1766039683027657500,25.754657470703126,7,1.100000023841858,1.185286521911621,1.7200000286102295,5.964601039886475,31,833.2999877929688,77.5091517,13.02191
1766039684028103000,26.75510302734375,5.400000095367432,1,1.1952910423278809,1.6799999475479126,6.568370342254639,33,833.2999877929688,77.5091833,13.0219617
1766039685018451700,27.74545166015625,5,1,1.2051944732666016,1.6399999856948853,7.292584419250488,33,833.2999877929688,77.5092217,13.02202
1766039686014400800,28.74140087890625,4.5,1,1.2151540517807007,1.6160000562667847,7.738848686218262,32,833.2999877929688,77.5092617,13.0220833
1766039687015084500,29.74208447265625,4.199999809265137,1.100000023841858,1.225160837173462,1.5829999446868896,8.564462661743164,37,833.2999877929688,77.5093083,13.0221483
1766039688019761700,30.74676171875,4.900000095367432,1.2000000476837158,1.2352076768875122,1.5499999523162842,8.59997844696045,34,833.2999877929688,77.509355,13.0222117
1766039689016054000,31.743053955078125,4.900000095367432,1.2999999523162842,1.2451705932617188,1.5499999523162842,9.249558448791504,34,833.2999877929688,77.5094033,13.0222783
1766039690019297800,32.7462978515625,6.199999809265137,1.5,1.2552030086517334,1.5399999618530273,9.428167343139648,33,833.2999877929688,77.5094533,13.0223517
1766039691026226400,33.753226318359374,5.300000190734863,1.2000000476837158,1.2652722597122192,1.5800000429153442,9.319561004638672,33,833.2999877929688,77.5095017,13.0224267
1766039692014700500,34.741700439453126,4.900000095367432,1.100000023841858,1.2751569747924805,1.600000023841858,9.230513572692871,34,833.2999877929688,77.50955,13.0224967
1766039693023859700,35.75085961914063,4.900000095367432,1.100000023841858,1.2852486371994019,1.6399999856948853,8.45945930480957,34,833.2999877929688,77.5095983,13.0225633
1766039694017691600,36.74469165039063,4.900000095367432,1.100000023841858,1.2951868772506714,1.6399999856948853,7.432074069976807,32,833.2999877929688,77.5096433,13.0226267
1766039695027741200,37.7547412109375,6.900000095367432,1.2999999523162842,1.3052873611450195,1.6399999856948853,7.011031150817871,33,833.2999877929688,77.50968,13.022685
1766039696023047700,38.75004760742188,10.100000381469727,1.5,1.315240502357483,1.6330000162124634,5.409730434417725,36,833.2999877929688,77.5097133,13.02273
1766039697021105000,39.74810498046875,9.800000190734863,1.2999999523162842,1.325221061706543,1.600000023841858,4.943906784057617,32,833.2999877929688,77.5097383,13.0227667
1766039698024177200,40.75117724609375,10.699999809265137,1.2999999523162842,1.335251808166504,1.6200000047683716,5.070013999938965,33,833.2999877929688,77.5097667,13.0228067
1766039699022013200,41.74901318359375,10.300000190734863,1.399999976158142,1.3452301025390625,1.6399999856948853,5.723711013793945,32,833.2999877929688,77.5097967,13.0228467
1766039700035785500,42.76278540039063,11,1.600000023841858,1.35536789894104,1.6799999475479126,6.373805046081543,33,833.2999877929688,77.5098283,13.022895
1766039701020504000,43.747504150390625,8.800000190734863,1.5,1.3652150630950928,1.7000000476837158,6.94051456451416,33,833.2999877929688,77.5098683,13.0229483
1766039702021419800,44.748419677734375,7.5,1.2999999523162842,1.375224232673645,1.7599999904632568,7.229788303375244,30,833.2999877929688,77.5099,13.0230033
1766039703016418000,45.74341796875,6.199999809265137,1.2000000476837158,1.3851741552352905,1.7660000324249268,7.838704586029053,32,833.2999877929688,77.5099367,13.023065
1766039704019521500,46.746521484375,4.699999809265137,1,1.3952052593231201,1.7660000324249268,7.723921775817871,32,833.2999877929688,77.5099783,13.023125
1766039705024733000,47.75173291015625,5.5,1.100000023841858,1.4052573442459106,1.7660000324249268,7.344571590423584,35,833.2999877929688,77.510015,13.0231817
1766039706022190000,48.74919018554687,5.699999809265137,1,1.4152319431304932,1.7400000095367432,6.274463653564453,34,833.2999877929688,77.51005,13.0232317
1766039707018568400,49.745568359375,7.199999809265137,1.2000000476837158,1.4251956939697266,1.715999960899353,6.054162979125977,33,833.2999877929688,77.51008,13.0232767
1766039708030699000,50.757698974609376,7.699999809265137,1.2000000476837158,1.435317039489746,1.659999966621399,6.031000137329102,35,833.2999877929688,77.5101117,13.0233217
1766039709030899500,51.7578994140625,5.300000190734863,0.8999999761581421,1.4453189373016357,1.6399999856948853,5.878127574920654,35,833.2999877929688,77.5101433,13.0233667
1766039710019629800,52.7466298828125,4.199999809265137,0.800000011920929,1.455206274986267,1.6160000562667847,6.041809558868408,36,833.2999877929688,77.5101733,13.0234117
1766039711014490400,53.74149047851562,4,0.800000011920929,1.4651548862457275,1.5829999446868896,6.840658187866211,35,833.2999877929688,77.5102067,13.0234583
1766039712025267200,54.75226708984375,3.200000047683716,0.699999988079071,1.4752626419067383,1.5399999618530273,7.0192670822143555,33,833.2999877929688,77.5102417,13.0235083
