time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1766330538937000000,0.225,45,1.5,2.0873727798461914,34.85100173950195,0,0,834,77.7188955,12.9768785
1766330541631238400,2.91923828125,4.786638259887695,1.1100850105285645,2.1143152713775635,23.600000381469727,14.239409446716309,274.35845947265625,834,77.7187925,12.9772035
1766330542631603700,3.919603759765625,0.9601529836654663,0.2277608960866928,2.124318838119507,17.121000289916992,15.203648567199707,274.01873779296875,834,77.7186322,12.977252
1766330543057146000,4.34514599609375,3.4364960193634033,0.9842487573623657,2.1285741329193115,13.788000106811523,15.200530052185059,274.0087585449219,834,77.7185254,12.9772507
1766330544056285200,5.34428515625,4.128864765167236,0.9727923274040222,2.1385655403137207,6.0229997634887695,15.216316223144531,273.99578857421875,834,77.7183726,12.9772569
1766330545056215800,6.3442158203125,0.9824177026748657,0.23454929888248444,2.1485650539398193,5.59499979019165,15.237906455993652,274.00836181640625,834,77.7182448,12.977285
1766330546056625700,7.344625732421875,45,1.5,2.158569097518921,6.894999980926514,15.237950325012207,274.00860595703125,834,77.7181042,12.9772949
1766330547057143300,8.345143310546876,6.181918621063232,2.215867042541504,2.168574094772339,5.8429999351501465,15.232105255126953,273.6617126464844,834,77.7179675,12.9773011
1766330548056354600,9.3443544921875,0.3796250522136688,0.09053848683834076,2.1785662174224854,5.881999969482422,15.309630393981934,273.00396728515625,834,77.7178265,12.9773043
1766330549056603000,10.344602783203126,0.3297828733921051,0.07838647067546844,2.1885688304901123,6.343999862670898,15.260466575622559,273.00006103515625,834,77.7176862,12.9773109
1766330550056364300,11.3443642578125,0.3496575355529785,0.08345330506563187,2.198566436767578,6.34499979019165,15.319363594055176,272.9999694824219,834,77.7175459,12.9773182
1766330551056859000,12.34485888671875,0.1964004933834076,1.1069433689117432,2.208571434020996,4.422999858856201,15.253392219543457,272.9760437011719,834,77.7174087,12.9773245
