time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1766295085150634000,1.134634033203125,0,0.0706947073340416,1.1156963109970093,3.7899999618530273,0,0,840.2999877929688,77.5960193,13.0169453
1766295086156346000,2.14034619140625,0,0.07069458812475204,1.125753402709961,3.7899999618530273,0,0,840.2999877929688,77.596019,13.0169448
1766295087156056300,3.140056396484375,13.392910957336426,0.6996785998344421,1.102603793144226,3.7899999618530273,0.3799999952316284,295,840.2999877929688,77.5960151,13.0169474
1766295088154463000,4.138462890625,5.674898147583008,0.19121618568897247,1.1125879287719727,3.7899999618530273,2.1700000762939453,303,840.2999877929688,77.5960026,13.0169556
1766295089151200000,5.135199951171875,34.11920928955078,1.1643866300582886,1.1225552558898926,3.7899999618530273,1.7400000095367432,295,840.2999877929688,77.595988,13.0169632
1766295090154027500,6.138027587890625,7.697271347045898,0.49821799993515015,1.132583498954773,3.7899999618530273,4.190000057220459,297,840.2999877929688,77.5959595,13.0169787
1766295091149777700,7.133777587890625,1.9659184217453003,0.12077263742685318,1.1425410509109497,3.7899999618530273,3.950000047683716,298,840.2999877929688,77.5959278,13.0169975
1766295092155168000,8.13916796875,1.383654236793518,0.09610066562891006,1.1525949239730835,3.7899999618530273,4.460000038146973,296,840.2999877929688,77.5958909,13.0170155
1766295093150990600,9.134990478515626,1.1201244592666626,0.09043484181165695,1.1625531911849976,3.7899999618530273,5.190000057220459,293,840.2999877929688,77.5958448,13.017033
1766295094159062300,10.143062255859375,11.581072807312012,1.0105220079421997,1.2482784986495972,3.7899999618530273,5.639999866485596,292,841.7000122070312,77.5957968,13.0170513
1766295095148197000,11.132197021484375,4.289887428283691,0.9189453721046448,1.2581698894500732,3.7899999618530273,6.289999961853027,294,841.7000122070312,77.5957445,13.0170707
1766295096146404400,12.130404296875,4.241152763366699,0.9644541144371033,1.268151879310608,3.7899999618530273,6.670000076293945,298,841.7000122070312,77.5956901,13.0170994
1766295097146380800,13.130380859375,4.0863037109375,0.9588344097137451,1.2781516313552856,3.7899999618530273,7.03000020980835,297,841.7000122070312,77.5956296,13.0171307
1766295098146124300,14.130124267578125,4.384029865264893,1.072506308555603,1.288149118423462,3.7899999618530273,6.559999942779541,295,841.7000122070312,77.595579,13.017156
1766295099148119300,15.132119384765625,4.90468692779541,1.0243765115737915,1.2981690168380737,3.7899999618530273,6.150000095367432,295,841.7000122070312,77.5955309,13.0171834
1766295100150357800,16.134357666015624,4.969673156738281,1.0014959573745728,1.3081914186477661,3.7899999618530273,6.119999885559082,293,841.7000122070312,77.5954762,13.0172056
1766295101149038600,17.13303857421875,5.370662689208984,1.1190299987792969,1.3181782960891724,3.7899999618530273,5.46999979019165,291,841.7000122070312,77.5954263,13.0172202
1766295102155675400,18.13967529296875,5.009865760803223,0.6965210437774658,1.3282445669174194,3.7899999618530273,4.420000076293945,293,841.7000122070312,77.595383,13.0172341
1766295103148559400,19.132559326171876,5.8726019859313965,0.7112748622894287,1.338173508644104,3.7899999618530273,2.059999942779541,303,841.7000122070312,77.5953658,13.0172425
1766295104147530800,20.13153076171875,6.644967079162598,0.7272047400474548,1.34816312789917,3.7899999618530273,0.9100000262260437,333,841.7000122070312,77.5953582,13.0172493
1766295105156663600,21.14066357421875,8.36143684387207,0.9045658111572266,1.028666615486145,3.7899999618530273,0.8999999761581421,320,845.7000122070312,77.5953556,13.0172544
1766295106158459100,22.142459228515627,8.03093433380127,0.46990397572517395,1.038684606552124,3.7899999618530273,3.7799999713897705,287,845.7000122070312,77.5953245,13.0172641
1766295107147570400,23.1315703125,10.267349243164062,0.5799680352210999,1.048575758934021,3.7899999618530273,3.6500000953674316,293,845.7000122070312,77.5952947,13.017276
1766295108146127000,24.130127197265626,18.700119018554688,1.0285921096801758,1.0585613250732422,3.7899999618530273,3.5199999809265137,292,845.7000122070312,77.5952654,13.0172883
1766295109146486300,25.130486328125,7.323019981384277,0.725934624671936,1.0685648918151855,3.7899999618530273,6.409999847412109,279,845.7000122070312,77.5951959,13.0173013
1766295110156786700,26.14078662109375,3.2144482135772705,0.2522381842136383,1.0786678791046143,3.7899999618530273,5.059999942779541,285,845.7000122070312,77.5951535,13.0173123
1766295111152521700,27.136521728515625,5.2508225440979,0.41947153210639954,1.088625192642212,3.7899999618530273,5.159999847412109,288,845.7000122070312,77.5951079,13.0173288
1766295112158886400,28.142886474609377,3.9389243125915527,0.41854363679885864,1.0986888408660889,3.7899999618530273,6.860000133514404,297,845.7000122070312,77.5950541,13.0173609
1766295113151769000,29.13576904296875,1.908814787864685,0.21325767040252686,1.1086176633834839,3.7899999618530273,7.190000057220459,290,845.7000122070312,77.5949956,13.0173859
1766295114153782500,30.137782470703126,2.64487361907959,0.300004243850708,1.1186378002166748,3.7899999618530273,7.309999942779541,292,845.7000122070312,77.5949391,13.017414
1766295115159409200,31.1434091796875,4.653756141662598,0.45261824131011963,1.1286940574645996,3.7899999618530273,6.28000020980835,295,845.7000122070312,77.5948882,13.0174396
1766295116146310000,32.13030981445313,6.2465362548828125,0.6488920450210571,1.1385631561279297,3.7899999618530273,6.71999979019165,292,845.7000122070312,77.5948316,13.0174655
